Date,Open,High,Low,Close,Volume,Market Cap
6-Dec-17,0.245416,0.245705,0.227742,0.232544,"274,526,016","9,507,189,760"
5-Dec-17,0.253598,0.253988,0.245234,0.246101,"174,591,008","9,815,993,344"
4-Dec-17,0.252919,0.255362,0.24716,0.253571,"104,650,000","9,768,475,648"
3-Dec-17,0.25553,0.263072,0.247391,0.252558,"134,710,000","9,869,306,880"
2-Dec-17,0.255656,0.259218,0.250756,0.255492,"118,250,000","9,874,185,216"
1-Dec-17,0.250352,0.258828,0.239438,0.255699,"182,992,000","9,669,294,080"
30-Nov-17,0.246433,0.261524,0.229586,0.250878,"270,907,008","9,517,940,736"
29-Nov-17,0.297867,0.297867,0.239409,0.243064,"541,177,984","11,504,494,592"
28-Nov-17,0.254037,0.301084,0.253415,0.299152,"720,742,976","9,811,652,608"
27-Nov-17,0.248305,0.254733,0.247861,0.253927,"196,735,008","9,590,235,136"
26-Nov-17,0.252914,0.252914,0.248589,0.248818,"133,297,000","9,768,272,896"
25-Nov-17,0.244178,0.2557,0.243584,0.252393,"212,592,992","9,430,846,464"
24-Nov-17,0.242851,0.245388,0.238421,0.244642,"211,486,000","9,379,597,312"
23-Nov-17,0.238991,0.250096,0.237304,0.242402,"240,684,992","9,230,518,272"
22-Nov-17,0.232642,0.240848,0.232317,0.238859,"167,078,000","8,985,303,040"
21-Nov-17,0.237978,0.240974,0.2272,0.233271,"217,851,008","9,191,393,280"
20-Nov-17,0.231336,0.24343,0.230917,0.238759,"214,663,008","8,934,851,584"
19-Nov-17,0.22814,0.236231,0.226037,0.231016,"193,808,000","8,811,412,480"
18-Nov-17,0.226547,0.230399,0.222399,0.228627,"144,298,000","8,749,903,872"
17-Nov-17,0.224768,0.239409,0.220273,0.226581,"397,071,008","8,681,190,400"
16-Nov-17,0.212655,0.27179,0.209287,0.227107,"1,022,579,968","8,213,362,688"
15-Nov-17,0.208937,0.213105,0.208058,0.212956,"100,294,000","8,069,732,864"
14-Nov-17,0.203679,0.213693,0.203679,0.209825,"127,361,000","7,866,672,640"
13-Nov-17,0.197472,0.204081,0.197456,0.203442,"132,567,000","7,608,889,344"
12-Nov-17,0.210214,0.210214,0.195389,0.197339,"251,175,008","8,099,862,016"
11-Nov-17,0.205948,0.214456,0.205459,0.21043,"134,503,008","7,935,490,560"
10-Nov-17,0.218256,0.219068,0.20526,0.206483,"141,032,992","8,409,736,704"
9-Nov-17,0.217911,0.221791,0.214866,0.217488,"147,916,992","8,396,438,528"
8-Nov-17,0.210675,0.221458,0.20806,0.217437,"156,959,008","8,117,615,104"
7-Nov-17,0.205103,0.211375,0.203978,0.210354,"114,073,000","7,902,915,072"
6-Nov-17,0.201967,0.208662,0.20141,0.20599,"102,233,000","7,782,083,072"
5-Nov-17,0.203274,0.205124,0.201117,0.202055,"46,959,000","7,832,454,144"
4-Nov-17,0.208083,0.208479,0.202133,0.20375,"74,013,200","8,017,766,400"
3-Nov-17,0.206205,0.228026,0.201728,0.208133,"373,401,984","7,945,412,096"
2-Nov-17,0.194596,0.211848,0.183815,0.205861,"197,770,000","7,498,092,032"
1-Nov-17,0.200247,0.201501,0.193613,0.194124,"67,921,000","7,715,838,976"
31-Oct-17,0.202405,0.203778,0.200461,0.200558,"43,875,700","7,798,991,360"
30-Oct-17,0.203076,0.204135,0.201946,0.202711,"34,835,100","7,824,821,760"
29-Oct-17,0.201358,0.205209,0.200075,0.202785,"62,511,100","7,758,644,224"
28-Oct-17,0.202592,0.203476,0.201401,0.201835,"26,864,900","7,806,197,760"
27-Oct-17,0.203668,0.204492,0.201771,0.202785,"29,623,000","7,847,645,184"
26-Oct-17,0.204444,0.206289,0.20266,0.203628,"38,193,100","7,877,527,040"
25-Oct-17,0.207113,0.208237,0.201803,0.204604,"75,017,504","7,980,367,360"
24-Oct-17,0.195567,0.217508,0.190455,0.206644,"220,080,992","7,535,481,344"
23-Oct-17,0.203504,0.203919,0.190729,0.196928,"99,914,800","7,841,328,640"
22-Oct-17,0.210958,0.211901,0.200722,0.204177,"75,849,504","8,128,521,728"
21-Oct-17,0.210189,0.212381,0.200774,0.211016,"116,807,000","8,098,915,840"
20-Oct-17,0.215086,0.223822,0.208754,0.210549,"182,704,000","8,287,602,176"
19-Oct-17,0.218229,0.23179,0.208317,0.21515,"304,542,016","8,408,705,024"
18-Oct-17,0.231216,0.23815,0.207265,0.21852,"354,224,992","8,909,100,032"
17-Oct-17,0.256098,0.263147,0.222939,0.232064,"411,264,992","9,867,863,040"
16-Oct-17,0.263386,0.291359,0.24901,0.256232,"963,158,016","10,148,686,848"
15-Oct-17,0.257537,0.268419,0.249048,0.263983,"280,211,008","9,923,312,640"
14-Oct-17,0.26115,0.267721,0.25732,0.25732,"211,160,000","10,062,528,512"
13-Oct-17,0.248285,0.26425,0.238867,0.260489,"398,688,992","9,583,923,200"
12-Oct-17,0.265046,0.267468,0.248414,0.248414,"245,004,000","10,230,906,880"
11-Oct-17,0.260658,0.267843,0.25908,0.264439,"161,206,000","10,061,509,632"
10-Oct-17,0.252825,0.26656,0.241193,0.260733,"384,048,992","9,758,310,400"
9-Oct-17,0.278758,0.278758,0.24043,0.251825,"610,110,016","10,759,281,664"
8-Oct-17,0.238312,0.279944,0.237532,0.279944,"529,838,016","9,198,178,304"
7-Oct-17,0.233963,0.239336,0.233478,0.23861,"77,950,200","9,030,319,104"
6-Oct-17,0.237726,0.242424,0.233533,0.234039,"167,492,000","9,115,314,176"
5-Oct-17,0.215583,0.241023,0.215583,0.237016,"404,299,008","8,266,277,376"
4-Oct-17,0.203218,0.217024,0.202647,0.214774,"123,573,000","7,792,169,472"
3-Oct-17,0.203209,0.204808,0.19873,0.203318,"48,703,100","7,791,817,216"
2-Oct-17,0.206077,0.206556,0.199444,0.202676,"77,412,304","7,901,788,160"
1-Oct-17,0.197622,0.207185,0.19617,0.206532,"51,345,500","7,577,590,784"
30-Sep-17,0.193824,0.199826,0.193497,0.197529,"54,729,300","7,431,966,720"
29-Sep-17,0.196105,0.196203,0.187172,0.193606,"72,291,200","7,519,417,856"
28-Sep-17,0.202532,0.203271,0.191344,0.196131,"117,962,000","7,765,862,400"
27-Sep-17,0.185297,0.207687,0.185098,0.203299,"249,934,000","7,105,013,760"
26-Sep-17,0.181968,0.191247,0.180085,0.186119,"70,000,704","6,977,337,344"
25-Sep-17,0.175519,0.183665,0.174939,0.181487,"35,622,600","6,730,081,280"
24-Sep-17,0.178175,0.178939,0.174165,0.175787,"20,566,500","6,831,897,088"
23-Sep-17,0.173371,0.178672,0.171527,0.177882,"32,476,700","6,647,695,872"
22-Sep-17,0.171567,0.17587,0.169291,0.17351,"37,244,700","6,578,531,840"
21-Sep-17,0.180981,0.182109,0.171148,0.171754,"43,583,200","6,939,501,056"
20-Sep-17,0.18371,0.186229,0.180333,0.182078,"34,521,600","7,044,157,952"
19-Sep-17,0.189819,0.19068,0.181334,0.184041,"54,046,100","7,278,391,296"
18-Sep-17,0.178309,0.190019,0.178309,0.189768,"88,397,904","6,837,059,072"
17-Sep-17,0.178377,0.181121,0.171017,0.178393,"49,161,100","6,839,643,136"
16-Sep-17,0.181925,0.187417,0.172279,0.179082,"84,495,200","6,975,691,776"
15-Sep-17,0.165035,0.189184,0.150973,0.181358,"289,414,016","6,328,091,648"
14-Sep-17,0.200427,0.20201,0.164167,0.164167,"152,532,992","7,685,140,480"
13-Sep-17,0.20963,0.209674,0.196179,0.200778,"105,471,000","8,038,030,848"
12-Sep-17,0.21486,0.220623,0.207608,0.209303,"94,519,504","8,238,545,920"
11-Sep-17,0.212513,0.220057,0.210353,0.214441,"138,339,008","8,148,559,360"
10-Sep-17,0.209606,0.216529,0.197605,0.213031,"117,091,000","8,037,081,088"
9-Sep-17,0.211293,0.211892,0.206395,0.209995,"51,185,500","8,101,801,472"
8-Sep-17,0.223615,0.224308,0.206103,0.211518,"151,328,992","8,574,258,176"
7-Sep-17,0.226382,0.22721,0.219618,0.22364,"103,080,000","8,680,355,840"
6-Sep-17,0.214951,0.22686,0.214805,0.226186,"163,296,992","8,242,062,848"
5-Sep-17,0.20511,0.218674,0.190232,0.215189,"242,636,000","7,864,701,952"
4-Sep-17,0.228781,0.228781,0.19596,0.204968,"239,612,992","8,772,335,616"
3-Sep-17,0.227229,0.236443,0.218662,0.228811,"186,526,000","8,712,838,144"
2-Sep-17,0.249348,0.24968,0.217774,0.226669,"329,928,000","9,560,943,616"
1-Sep-17,0.255803,0.256162,0.243833,0.248479,"283,576,000","9,808,464,896"
31-Aug-17,0.227558,0.261038,0.225907,0.25563,"432,574,016","8,725,450,752"
30-Aug-17,0.218871,0.229805,0.217476,0.228006,"181,186,000","8,392,339,456"
29-Aug-17,0.224026,0.225926,0.214867,0.218564,"269,769,984","8,590,002,176"
28-Aug-17,0.203425,0.23626,0.19661,0.224508,"542,467,968","7,800,086,016"
27-Aug-17,0.212617,0.212617,0.197717,0.202995,"193,971,008","8,152,544,256"
26-Aug-17,0.218256,0.229086,0.210324,0.212577,"184,120,992","8,368,786,944"
25-Aug-17,0.2172,0.232184,0.203022,0.217828,"504,484,000","8,328,297,984"
24-Aug-17,0.252371,0.288783,0.212543,0.218958,"1,342,360,064","9,676,887,040"
23-Aug-17,0.240987,0.297662,0.219992,0.246827,"1,770,400,000","9,240,378,368"
22-Aug-17,0.194971,0.254659,0.171483,0.239286,"1,450,040,064","7,475,950,080"
21-Aug-17,0.15841,0.205684,0.154856,0.191918,"447,088,992","6,074,040,832"
20-Aug-17,0.154569,0.161205,0.153432,0.158735,"68,542,800","5,926,767,104"
19-Aug-17,0.159553,0.162348,0.152305,0.155057,"87,062,096","6,117,891,072"
18-Aug-17,0.157117,0.168716,0.154162,0.158883,"146,539,008","6,024,472,576"
17-Aug-17,0.160787,0.161001,0.155909,0.157498,"56,084,300","6,165,186,048"
16-Aug-17,0.161238,0.161726,0.153087,0.160431,"107,920,000","6,182,492,160"
15-Aug-17,0.16979,0.16979,0.158244,0.161221,"100,614,000","6,510,403,584"
14-Aug-17,0.168376,0.180054,0.165289,0.169991,"84,388,304","6,457,680,896"
13-Aug-17,0.173545,0.174147,0.162625,0.168092,"110,199,000","6,655,928,320"
12-Aug-17,0.179221,0.182599,0.173242,0.173853,"65,229,300","6,873,586,688"
11-Aug-17,0.180175,0.182631,0.177627,0.179307,"54,059,700","6,910,177,280"
10-Aug-17,0.183168,0.1835,0.180013,0.180399,"48,162,800","7,023,383,040"
9-Aug-17,0.192527,0.192914,0.180629,0.182947,"97,805,400","7,382,216,192"
8-Aug-17,0.179602,0.194391,0.178487,0.192586,"180,028,000","6,886,623,232"
7-Aug-17,0.179716,0.181847,0.177605,0.179021,"58,052,100","6,891,016,192"
6-Aug-17,0.185398,0.189486,0.180298,0.180444,"74,161,600","7,108,859,904"
5-Aug-17,0.173865,0.187844,0.173267,0.184737,"114,270,000","6,666,641,408"
4-Aug-17,0.174555,0.176053,0.172224,0.173743,"45,170,000","6,693,122,560"
3-Aug-17,0.173218,0.175969,0.17173,0.174612,"31,479,000","6,639,966,208"
2-Aug-17,0.177531,0.179655,0.171618,0.173113,"53,441,400","6,805,303,296"
1-Aug-17,0.168024,0.178332,0.166124,0.177053,"119,957,000","6,440,863,232"
31-Jul-17,0.16505,0.169535,0.162002,0.167386,"57,273,800","6,326,863,872"
30-Jul-17,0.169494,0.170411,0.164094,0.165082,"40,621,700","6,497,245,696"
29-Jul-17,0.165218,0.171566,0.155475,0.169871,"80,897,000","6,333,335,040"
28-Jul-17,0.173211,0.174078,0.162183,0.165937,"74,649,800","6,639,702,016"
27-Jul-17,0.17521,0.176602,0.17198,0.173457,"34,575,100","6,716,189,696"
26-Jul-17,0.177582,0.180872,0.16906,0.173822,"76,584,600","6,807,114,752"
25-Jul-17,0.19228,0.192734,0.169797,0.178104,"166,807,008","7,370,542,080"
24-Jul-17,0.194979,0.195279,0.189835,0.192002,"56,632,800","7,466,023,936"
23-Jul-17,0.193568,0.204121,0.188722,0.195058,"195,682,000","7,411,976,704"
22-Jul-17,0.182168,0.195009,0.181447,0.19332,"83,913,800","6,975,458,816"
21-Jul-17,0.18943,0.190708,0.181098,0.182608,"104,722,000","7,253,528,576"
20-Jul-17,0.170017,0.192918,0.167718,0.188295,"183,292,000","6,510,192,128"
19-Jul-17,0.188498,0.188533,0.158188,0.168388,"147,778,000","7,217,837,056"
18-Jul-17,0.179668,0.195807,0.165966,0.188718,"295,840,992","6,879,738,880"
17-Jul-17,0.150146,0.179604,0.141425,0.177889,"312,684,992","5,749,316,096"
16-Jul-17,0.16948,0.172575,0.11977,0.148056,"257,944,000","6,489,639,424"
15-Jul-17,0.190976,0.191167,0.167118,0.170589,"131,779,000","7,312,745,984"
14-Jul-17,0.200819,0.201156,0.183369,0.190769,"97,037,600","7,689,654,784"
13-Jul-17,0.205873,0.230452,0.193357,0.200809,"216,750,000","7,883,172,352"
12-Jul-17,0.184198,0.205898,0.177162,0.205354,"153,023,008","7,053,184,000"
11-Jul-17,0.196415,0.20332,0.168265,0.185019,"271,415,008","7,520,991,232"
10-Jul-17,0.234067,0.234067,0.185418,0.203165,"119,367,000","8,962,768,896"
9-Jul-17,0.236884,0.248501,0.233416,0.233416,"82,755,000","9,070,621,696"
8-Jul-17,0.239741,0.239741,0.221769,0.236134,"124,578,000","9,180,003,328"
7-Jul-17,0.254858,0.255431,0.238892,0.23948,"88,408,000","9,758,866,432"
6-Jul-17,0.256374,0.257148,0.253303,0.254641,"43,845,800","9,816,910,848"
5-Jul-17,0.255125,0.261713,0.254275,0.256523,"73,292,096","9,769,105,408"
4-Jul-17,0.259841,0.262258,0.254387,0.254709,"56,008,900","9,949,672,448"
3-Jul-17,0.258977,0.262354,0.255666,0.259959,"60,367,800","9,916,582,912"
2-Jul-17,0.254512,0.259951,0.250944,0.259449,"54,095,000","9,745,598,464"
1-Jul-17,0.262855,0.263053,0.252966,0.254744,"53,611,000","10,065,071,104"
30-Jun-17,0.26606,0.26916,0.262242,0.26293,"67,764,496","10,187,816,960"
29-Jun-17,0.280565,0.280873,0.264175,0.265421,"89,745,296","10,743,220,224"
28-Jun-17,0.275391,0.28149,0.26784,0.280455,"126,278,000","10,545,118,208"
27-Jun-17,0.277288,0.27881,0.251052,0.276306,"186,951,008","10,617,749,504"
26-Jun-17,0.29877,0.30198,0.260819,0.277288,"280,100,000","11,440,303,104"
25-Jun-17,0.310816,0.311157,0.289148,0.298423,"158,844,992","11,901,590,528"
24-Jun-17,0.319188,0.327117,0.306487,0.31111,"313,710,016","12,222,139,392"
23-Jun-17,0.297718,0.320751,0.295551,0.319978,"177,220,992","11,400,050,688"
22-Jun-17,0.299886,0.305852,0.291519,0.297848,"194,551,008","11,482,704,896"
21-Jun-17,0.324623,0.32776,0.283614,0.296366,"358,492,992","12,429,899,776"
20-Jun-17,0.292194,0.339533,0.290147,0.324427,"793,609,984","11,188,200,448"
19-Jun-17,0.283977,0.296068,0.280233,0.296068,"164,955,008","10,873,600,000"
18-Jun-17,0.268085,0.289468,0.265078,0.2846,"232,512,000","10,264,999,936"
17-Jun-17,0.262358,0.270717,0.258105,0.268351,"121,948,000","10,045,800,448"
16-Jun-17,0.259473,0.266211,0.252408,0.262068,"88,152,400","9,935,290,368"
15-Jun-17,0.278196,0.278923,0.240868,0.259266,"191,548,000","10,662,200,320"
14-Jun-17,0.265823,0.307854,0.263202,0.278447,"431,096,000","10,188,000,256"
13-Jun-17,0.253823,0.274659,0.2522,0.266153,"111,937,000","9,728,119,808"
12-Jun-17,0.273075,0.28329,0.247476,0.253964,"149,942,000","10,465,999,872"
11-Jun-17,0.259445,0.277735,0.259113,0.272759,"114,566,000","9,943,589,888"
10-Jun-17,0.285806,0.288991,0.257879,0.260874,"156,720,992","10,953,900,032"
9-Jun-17,0.289695,0.299493,0.285884,0.286019,"102,482,000","11,115,899,904"
8-Jun-17,0.280902,0.29857,0.276441,0.289678,"103,152,000","10,848,900,096"
7-Jun-17,0.284677,0.298379,0.278874,0.279783,"145,839,008","10,994,700,288"
6-Jun-17,0.294028,0.294537,0.276248,0.284548,"132,720,000","11,355,899,904"
5-Jun-17,0.299862,0.302394,0.2846,0.294003,"78,433,504","11,581,200,384"
4-Jun-17,0.298386,0.313944,0.277185,0.299413,"153,488,000","11,524,200,448"
3-Jun-17,0.30046,0.310863,0.277563,0.29458,"155,454,000","11,604,299,776"
2-Jun-17,0.333645,0.335809,0.29071,0.303448,"293,676,992","12,885,900,288"
1-Jun-17,0.243946,0.336797,0.243946,0.333657,"588,819,008","9,330,769,920"
31-May-17,0.20536,0.247677,0.193839,0.24659,"160,620,000","7,854,879,744"
30-May-17,0.232191,0.237367,0.205324,0.205324,"92,808,704","8,881,149,952"
29-May-17,0.227189,0.24282,0.214777,0.23207,"86,555,600","8,689,829,888"
28-May-17,0.212887,0.242395,0.204652,0.229554,"122,253,000","8,142,790,144"
27-May-17,0.272697,0.283363,0.162345,0.212549,"255,532,000","10,430,499,840"
26-May-17,0.245083,0.327812,0.245083,0.271808,"253,935,008","9,374,260,224"
25-May-17,0.291834,0.303467,0.238308,0.246065,"237,804,992","11,245,100,032"
24-May-17,0.325054,0.357358,0.293009,0.29589,"166,168,000","12,525,200,384"
23-May-17,0.313347,0.354014,0.291893,0.323368,"153,050,000","12,074,099,712"
22-May-17,0.338403,0.345412,0.270091,0.317954,"265,699,008","13,039,500,288"
21-May-17,0.353164,0.367636,0.332222,0.336201,"129,765,000","13,608,299,520"
20-May-17,0.328631,0.370361,0.303941,0.351634,"237,792,000","12,663,000,064"
19-May-17,0.363505,0.363505,0.300794,0.327801,"269,894,016","14,006,800,384"
18-May-17,0.394931,0.408012,0.331116,0.364869,"237,644,000","15,128,200,192"
17-May-17,0.355124,0.43517,0.326358,0.394132,"470,974,016","13,603,300,352"
16-May-17,0.269824,0.349861,0.269824,0.349861,"440,881,984","10,335,800,320"
15-May-17,0.220069,0.27072,0.220069,0.27072,"223,923,008","8,429,940,224"
14-May-17,0.215179,0.223486,0.211186,0.220223,"69,732,000","8,242,619,904"
13-May-17,0.206697,0.223602,0.18698,0.214878,"117,101,000","7,917,709,824"
12-May-17,0.18276,0.209535,0.180984,0.206068,"123,635,000","7,000,779,776"
11-May-17,0.185035,0.194828,0.162431,0.183135,"103,699,000","7,023,110,144"
10-May-17,0.158471,0.201207,0.156363,0.186066,"138,792,000","6,014,859,776"
9-May-17,0.199198,0.21689,0.134406,0.160074,"214,002,000","7,560,679,936"
8-May-17,0.14162,0.237587,0.135105,0.198212,"402,611,008","5,375,269,888"
7-May-17,0.101929,0.148274,0.098938,0.141763,"249,028,992","3,868,770,048"
6-May-17,0.093429,0.106144,0.093429,0.101791,"88,394,200","3,546,160,128"
5-May-17,0.080229,0.106935,0.078704,0.093551,"184,430,000","3,045,129,984"
4-May-17,0.061062,0.085499,0.059283,0.078914,"153,374,000","2,313,339,904"
3-May-17,0.053905,0.061435,0.052283,0.06049,"42,869,000","2,042,179,968"
2-May-17,0.054646,0.055639,0.05071,0.053908,"33,814,700","2,070,240,000"
1-May-17,0.05158,0.057779,0.049317,0.055115,"61,730,100","1,954,089,984"
30-Apr-17,0.052807,0.054646,0.049574,0.051607,"41,974,200","2,000,600,064"
29-Apr-17,0.044558,0.057719,0.044558,0.052868,"114,359,000","1,688,070,016"
28-Apr-17,0.034843,0.045111,0.034784,0.044475,"81,121,600","1,320,039,936"
27-Apr-17,0.032827,0.035377,0.032157,0.034816,"16,661,600","1,243,640,064"
26-Apr-17,0.03239,0.033509,0.032183,0.032797,"11,921,700","1,227,079,936"
25-Apr-17,0.031409,0.033826,0.031297,0.032346,"13,469,200","1,189,920,000"
24-Apr-17,0.031236,0.031436,0.030739,0.031384,"6,333,250","1,183,369,984"
23-Apr-17,0.031878,0.031974,0.030742,0.031278,"4,976,320","1,207,680,000"
22-Apr-17,0.033122,0.033279,0.031422,0.03177,"9,020,550","1,254,840,064"
21-Apr-17,0.029727,0.034044,0.029216,0.032779,"28,245,700","1,126,210,048"
20-Apr-17,0.030259,0.030611,0.027493,0.029984,"25,650,400","1,135,699,968"
19-Apr-17,0.033181,0.033387,0.029687,0.030173,"13,265,600","1,245,350,016"
18-Apr-17,0.033638,0.034021,0.032866,0.033184,"8,970,210","1,262,530,048"
17-Apr-17,0.0334,0.03406,0.032955,0.033655,"7,933,260","1,253,560,064"
16-Apr-17,0.03388,0.034002,0.033194,0.033462,"5,980,280","1,271,609,984"
15-Apr-17,0.033528,0.034281,0.033276,0.033955,"4,972,610","1,258,400,000"
14-Apr-17,0.034262,0.035127,0.032986,0.033779,"8,869,300","1,285,920,000"
13-Apr-17,0.034459,0.035574,0.033461,0.034383,"15,872,400","1,292,790,016"
12-Apr-17,0.033002,0.034794,0.032477,0.034336,"13,437,000","1,238,109,952"
11-Apr-17,0.033677,0.034576,0.032035,0.032952,"11,301,000","1,263,420,032"
10-Apr-17,0.034123,0.035091,0.032806,0.033598,"12,012,700","1,280,150,016"
9-Apr-17,0.035799,0.035799,0.032327,0.03402,"15,695,600","1,343,049,984"
8-Apr-17,0.036355,0.036895,0.034932,0.035849,"14,782,600","1,363,900,032"
7-Apr-17,0.03274,0.036935,0.030789,0.03632,"36,825,000","1,228,290,048"
6-Apr-17,0.035672,0.036843,0.029463,0.032665,"48,264,600","1,338,210,048"
5-Apr-17,0.037386,0.040178,0.035214,0.035544,"42,360,300","1,402,530,048"
4-Apr-17,0.033032,0.040702,0.028324,0.037455,"78,538,096","1,239,170,048"
3-Apr-17,0.060291,0.061594,0.027447,0.033023,"155,550,000","2,261,799,936"
2-Apr-17,0.021938,0.071441,0.021696,0.061159,"230,622,000","820,232,000"
1-Apr-17,0.021743,0.022798,0.019664,0.021892,"30,657,700","812,963,008"
31-Mar-17,0.013049,0.021776,0.013049,0.020889,"72,699,400","487,884,992"
30-Mar-17,0.010125,0.014126,0.010125,0.013276,"19,821,800","378,563,008"
29-Mar-17,0.009526,0.010101,0.00952,0.010101,"3,344,230","356,171,008"
28-Mar-17,0.009568,0.009644,0.00928,0.009514,"3,111,280","357,724,000"
27-Mar-17,0.009482,0.010053,0.009155,0.009597,"6,336,150","354,513,984"
26-Mar-17,0.009159,0.00984,0.009079,0.009545,"5,475,230","342,448,000"
25-Mar-17,0.010502,0.010711,0.00904,0.009116,"11,334,900","392,673,984"
24-Mar-17,0.010528,0.010825,0.009135,0.010518,"24,493,700","393,620,000"
23-Mar-17,0.007284,0.010582,0.007258,0.010582,"12,315,100","271,964,992"
22-Mar-17,0.006908,0.00746,0.006882,0.007301,"4,652,530","257,915,008"
21-Mar-17,0.006996,0.007075,0.006792,0.006909,"3,021,440","261,234,000"
20-Mar-17,0.006915,0.007112,0.006761,0.006975,"3,423,710","258,208,000"
19-Mar-17,0.006736,0.007198,0.006556,0.006912,"4,241,970","251,511,008"
18-Mar-17,0.006137,0.007396,0.006118,0.00671,"7,223,300","229,142,000"
17-Mar-17,0.006406,0.006406,0.00597,0.006116,"3,442,010","239,192,992"
16-Mar-17,0.006319,0.006409,0.006213,0.006394,"3,860,210","235,622,000"
15-Mar-17,0.00637,0.0065,0.006301,0.006314,"1,376,090","237,552,000"
14-Mar-17,0.006346,0.006406,0.006277,0.006381,"1,358,830","236,634,000"
13-Mar-17,0.006271,0.006429,0.006156,0.006385,"2,561,890","233,852,992"
12-Mar-17,0.006214,0.006313,0.006086,0.006255,"1,531,030","231,720,992"
11-Mar-17,0.006229,0.006383,0.00613,0.006238,"1,818,590","232,266,000"
10-Mar-17,0.006503,0.006546,0.00605,0.006227,"3,144,440","242,488,000"
9-Mar-17,0.006485,0.006606,0.006423,0.006498,"2,064,660","242,570,000"
8-Mar-17,0.006551,0.006776,0.006363,0.006509,"3,432,500","245,051,008"
7-Mar-17,0.006057,0.006577,0.005974,0.006534,"2,901,920","226,570,000"
6-Mar-17,0.006129,0.006221,0.006047,0.006057,"1,023,500","229,280,000"
5-Mar-17,0.00629,0.006389,0.006129,0.006129,"1,044,760","235,300,992"
4-Mar-17,0.006354,0.006497,0.006278,0.006299,"1,372,440","237,670,000"
3-Mar-17,0.005988,0.006346,0.005968,0.006339,"2,703,850","224,008,992"
2-Mar-17,0.005419,0.006217,0.005408,0.005991,"3,811,500","201,300,992"
1-Mar-17,0.005525,0.005547,0.005372,0.005408,"1,630,460","205,222,000"
28-Feb-17,0.005608,0.005631,0.005438,0.005536,"1,693,350","208,296,992"
27-Feb-17,0.005665,0.005696,0.005608,0.005609,"641,126","210,424,992"
26-Feb-17,0.005664,0.005733,0.005651,0.005671,"258,373","210,392,000"
25-Feb-17,0.0057,0.005743,0.005628,0.005665,"684,577","211,712,000"
24-Feb-17,0.005883,0.005919,0.005644,0.005701,"1,343,690","218,524,992"
23-Feb-17,0.005856,0.005943,0.005798,0.005895,"750,533","216,920,000"
22-Feb-17,0.005849,0.005887,0.005817,0.00586,"500,712","216,670,000"
21-Feb-17,0.005871,0.005909,0.005735,0.005832,"653,081","217,476,000"
20-Feb-17,0.005879,0.005949,0.00574,0.005873,"880,117","217,802,000"
19-Feb-17,0.005589,0.005892,0.00557,0.005878,"896,856","207,032,992"
18-Feb-17,0.005949,0.006014,0.005427,0.005569,"1,866,850","220,370,000"
17-Feb-17,0.005939,0.006095,0.005872,0.005935,"1,160,600","220,014,000"
16-Feb-17,0.006138,0.006244,0.005988,0.006027,"1,355,840","227,363,008"
15-Feb-17,0.006279,0.006302,0.006095,0.006147,"813,299","232,611,008"
14-Feb-17,0.00624,0.006352,0.00624,0.006278,"671,150","231,160,992"
13-Feb-17,0.006267,0.006338,0.006228,0.006251,"462,843","232,160,992"
12-Feb-17,0.006328,0.006364,0.006269,0.006269,"230,479","234,436,000"
11-Feb-17,0.00629,0.006395,0.006273,0.006333,"334,607","232,996,000"
10-Feb-17,0.006367,0.0067,0.006192,0.006289,"808,768","235,872,992"
9-Feb-17,0.006433,0.006484,0.006193,0.006374,"1,700,680","237,091,008"
8-Feb-17,0.006407,0.007833,0.006402,0.006438,"860,217","236,123,008"
7-Feb-17,0.006437,0.006509,0.006378,0.006407,"945,440","237,240,000"
6-Feb-17,0.006439,0.006494,0.006397,0.00645,"386,766","237,318,000"
5-Feb-17,0.006494,0.006563,0.006403,0.006442,"367,001","239,336,992"
4-Feb-17,0.006487,0.006528,0.006429,0.006492,"314,187","239,094,000"
3-Feb-17,0.006466,0.00651,0.006401,0.006474,"548,263","238,302,000"
2-Feb-17,0.00654,0.00663,0.006381,0.006469,"670,888","241,026,000"
1-Feb-17,0.006311,0.006642,0.006249,0.00654,"1,836,820","232,608,992"
31-Jan-17,0.00639,0.006411,0.006297,0.006314,"661,444","235,508,000"
30-Jan-17,0.006402,0.006468,0.006353,0.006381,"391,822","235,960,992"
29-Jan-17,0.006356,0.006493,0.006287,0.006402,"325,176","234,254,000"
28-Jan-17,0.006409,0.006419,0.006323,0.006342,"241,491","236,216,000"
27-Jan-17,0.006686,0.006815,0.006331,0.006415,"924,745","246,404,000"
26-Jan-17,0.006511,0.007073,0.006425,0.00669,"1,446,950","239,951,008"
25-Jan-17,0.006527,0.006594,0.00649,0.006513,"522,497","240,564,992"
24-Jan-17,0.006708,0.006718,0.006534,0.00654,"509,262","247,242,000"
23-Jan-17,0.006718,0.006735,0.006662,0.006697,"309,838","247,604,000"
22-Jan-17,0.006706,0.006759,0.006653,0.006713,"362,422","247,164,992"
21-Jan-17,0.006694,0.006824,0.006678,0.006706,"553,724","246,708,992"
20-Jan-17,0.007032,0.00716,0.00661,0.006675,"620,052","259,186,000"
19-Jan-17,0.006713,0.00704,0.006671,0.007034,"760,684","246,854,000"
18-Jan-17,0.00679,0.007125,0.006659,0.006709,"1,342,730","249,667,008"
